 55418.00  0.158482  0.456690 -0.0473497 
 55419.00  0.161146  0.455444 -0.0479491 
 55420.00  0.164028  0.454279 -0.0487004 
 55421.00  0.166640  0.453004 -0.0494313 
 55422.00  0.168954  0.451451 -0.0500523 
 55423.00  0.171424  0.449655 -0.0504581 
 55424.00  0.174493  0.448083 -0.0506069 
 55425.00  0.177649  0.447025 -0.0505327 
 55426.00  0.180237  0.446038 -0.0502453 
 55427.00  0.182467  0.444798 -0.0498500 
 55428.00  0.184536  0.443118 -0.0494675 
 55429.00  0.186717  0.441232 -0.0491402 
 55430.00  0.189184  0.439222 -0.0489221 
 55431.00  0.192004  0.437293 -0.0489005 
 55432.00  0.194894  0.435783 -0.0490389 
 55433.00  0.197326  0.434537 -0.0492630 
 55434.00  0.199370  0.433266 -0.0496017 
 55435.00  0.201071  0.431732 -0.0500041 
 55436.00  0.202336  0.429996 -0.0503404 
 55437.00  0.203351  0.428471 -0.0506168 
 55438.00  0.204400  0.427118 -0.0508076 
 55439.00  0.205687  0.425772 -0.0509022 
 55440.00  0.206845  0.424570 -0.0509107 
 55441.00  0.207681  0.423094 -0.0508249 
 55442.00  0.208720  0.421277 -0.0507385 
 55443.00  0.210067  0.419428 -0.0507099 
 55444.00  0.211480  0.417801 -0.0508409 
 55445.00  0.212732  0.416241 -0.0512306 
 55446.00  0.214143  0.414463 -0.0519176 
 55447.00  0.215721  0.412641 -0.0528496 
 55448.00  0.217179  0.410827 -0.0539279 
 55449.00  0.218730  0.408775 -0.0549659 
 55450.00  0.220327  0.406598 -0.0557636 
 55451.00  0.221749  0.404425 -0.0562956 
 55452.00  0.222792  0.402257 -0.0565504 
 55453.00  0.223689  0.399786 -0.0565547 
 55454.00  0.224907  0.397095 -0.0564287 
 55455.00  0.226531  0.394765 -0.0562948 
 55456.00  0.227996  0.392865 -0.0561851 
 55457.00  0.229332  0.391122 -0.0561754 
 55458.00  0.230590  0.389510 -0.0563058 
 55459.00  0.231487  0.387931 -0.0565618 
 55460.00  0.231967  0.386101 -0.0569117 
 55461.00  0.232356  0.384078 -0.0573028 
 55462.00  0.233140  0.381949 -0.0577600 
 55463.00  0.234164  0.380164 -0.0582699 
 55464.00  0.234768  0.378543 -0.0587245 
 55465.00  0.235130  0.376768 -0.0591569 
 55466.00  0.235301  0.374891 -0.0594877 
 55467.00  0.235293  0.372726 -0.0596806 
 55468.00  0.235132  0.370418 -0.0597925 
 55469.00  0.234733  0.368099 -0.0598906 
 55470.00  0.234235  0.365788 -0.0601095 
 55471.00  0.234022  0.363468 -0.0604520 
 55472.00  0.233995  0.360992 -0.0610928 
 55473.00  0.233987  0.358554 -0.0621279 
 55474.00  0.234237  0.356185 -0.0634867 
 55475.00  0.234755  0.353854 -0.0650995 
 55476.00  0.234990  0.351567 -0.0668083 
 55477.00  0.234826  0.349142 -0.0684337 
 55478.00  0.234462  0.346612 -0.0698473 
 55479.00  0.234145  0.344216 -0.0710410 
 55480.00  0.233927  0.341907 -0.0720120 
 55481.00  0.233782  0.339488 -0.0728332 
 55482.00  0.233866  0.337299 -0.0736113 
 55483.00  0.234120  0.335535 -0.0743731 
 55484.00  0.234299  0.333960 -0.0752176 
 55485.00  0.234039  0.332466 -0.0761076 
 55486.00  0.233555  0.330809 -0.0770841 
 55487.00  0.233206  0.328949 -0.0781773 
 55488.00  0.232894  0.326981 -0.0793457 
 55489.00  0.232426  0.325038 -0.0805907 
 55490.00  0.231872  0.322987 -0.0818131 
 55491.00  0.231299  0.320671 -0.0829431 
 55492.00  0.230681  0.318399 -0.0839553 
 55493.00  0.230035  0.316542 -0.0848073 
 55494.00  0.228955  0.314911 -0.0855185 
 55495.00  0.227457  0.312983 -0.0861200 
 55496.00  0.226290  0.310733 -0.0866612 
 55497.00  0.225399  0.308391 -0.0871935 
 55498.00  0.224694  0.306015 -0.0878296 
 55499.00  0.224081  0.303687 -0.0886538 
 55500.00  0.223382  0.301617 -0.0897362 
 55501.00  0.222513  0.299563 -0.0911123 
 55502.00  0.221576  0.297141 -0.0927155 
 55503.00  0.220942  0.294379 -0.0944538 
 55504.00  0.220650  0.291861 -0.0961543 
 55505.00  0.220424  0.289535 -0.0977133 
 55506.00  0.220240  0.287366 -0.0990679 
 55507.00  0.219394  0.285358 -0.1001542 
 55508.00  0.217752  0.283082 -0.1009786 
 55509.00  0.216202  0.280744 -0.1016712 
 55510.00  0.214986  0.278741 -0.1022564 
 55511.00  0.213800  0.276894 -0.1028446 
 55512.00  0.212743  0.275098 -0.1035280 
 55513.00  0.211919  0.273591 -0.1043448 
 55514.00  0.211023  0.272269 -0.1053251 
 55515.00  0.209971  0.270670 -0.1064222 
 55516.00  0.208874  0.268584 -0.1075873 
 55517.00  0.207947  0.266115 -0.1087714 
 55518.00  0.207160  0.263523 -0.1098769 
 55519.00  0.206385  0.260932 -0.1108959 
 55520.00  0.205624  0.258399 -0.1117357 
 55521.00  0.205126  0.256165 -0.1124108 
 55522.00  0.204811  0.254189 -0.1129715 
 55523.00  0.204138  0.252355 -0.1134586 
 55524.00  0.202857  0.250655 -0.1139513 
 55525.00  0.201260  0.248800 -0.1145072 
 55526.00  0.199938  0.247016 -0.1152063 
 55527.00  0.198714  0.245620 -0.1161318 
 55528.00  0.197263  0.244354 -0.1173210 
 55529.00  0.195850  0.242804 -0.1186808 
 55530.00  0.194746  0.241134 -0.1200639 
 55531.00  0.193506  0.239727 -0.1214334 
 55532.00  0.192145  0.238409 -0.1226680 
 55533.00  0.191013  0.236933 -0.1236645 
 55534.00  0.189922  0.235465 -0.1244053 
 55535.00  0.188289  0.234015 -0.1249308 
 55536.00  0.186421  0.232440 -0.1253618 
 55537.00  0.184880  0.230879 -0.1257772 
 55538.00  0.183815  0.229522 -0.1262471 
 55539.00  0.182987  0.228491 -0.1267983 
 55540.00  0.181749  0.227689 -0.1274676 
 55541.00  0.179907  0.226785 -0.1281845 
 55542.00  0.177737  0.225878 -0.1289045 
 55543.00  0.175091  0.225104 -0.1296181 
 55544.00  0.171786  0.223999 -0.1303443 
 55545.00  0.168434  0.222450 -0.1309848 
 55546.00  0.166050  0.220899 -0.1315368 
 55547.00  0.164825  0.219761 -0.1320367 
 55548.00  0.164100  0.218825 -0.1324163 
 55549.00  0.163109  0.217810 -0.1326901 
 55550.00  0.161390  0.216705 -0.1328237 
 55551.00  0.159190  0.215530 -0.1328980 
 55552.00  0.156965  0.214400 -0.1330978 
 55553.00  0.154867  0.213304 -0.1334410 
 55554.00  0.153104  0.212362 -0.1339930 
 55555.00  0.151449  0.211570 -0.1347515 
 55556.00  0.149570  0.210624 -0.1357064 
 55557.00  0.147326  0.209337 -0.1368218 
 55558.00  0.144523  0.207863 -0.1379396 
 55559.00  0.141010  0.206537 -0.1389297 
 55560.00  0.137335  0.205317 -0.1396535 
 55561.00  0.134026  0.204193 -0.1402235 
 55562.00  0.130907  0.203219 -0.1405568 
 55563.00  0.127693  0.202337 -0.1407850 
 55564.00  0.124468  0.201478 -0.1409701 
 55565.00  0.121250  0.200778 -0.1411325 
 55566.00  0.117651  0.200362 -0.1413415 
 55567.00  0.113804  0.199914 -0.1416387 
 55568.00  0.110066  0.199358 -0.1420664 
 55569.00  0.106351  0.198670 -0.1425749 
 55570.00  0.103199  0.197709 -0.1431271 
 55571.00  0.101141  0.196750 -0.1437316 
 55572.00  0.099967  0.196127 -0.1443269 
 55573.00  0.099018  0.195989 -0.1449070 
 55574.00  0.097558  0.196070 -0.1454623 
 55575.00  0.095264  0.196038 -0.1459496 
 55576.00  0.092289  0.195900 -0.1463227 
 55577.00  0.088793  0.195778 -0.1466326 
 55578.00  0.084994  0.195497 -0.1468964 
 55579.00  0.081322  0.195089 -0.1471767 
 55580.00  0.077906  0.194872 -0.1475601 
 55581.00  0.074606  0.194816 -0.1480758 
 55582.00  0.071247  0.194676 -0.1488003 
 55583.00  0.067927  0.194550 -0.1497068 
 55584.00  0.064763  0.194656 -0.1508170 
 55585.00  0.061668  0.195016 -0.1519977 
 55586.00  0.058558  0.195605 -0.1530882 
 55587.00  0.055404  0.196405 -0.1540134 
 55588.00  0.052279  0.197312 -0.1547247 
 55589.00  0.049464  0.198075 -0.1552242 
 55590.00  0.047450  0.198688 -0.1555816 
 55591.00  0.046062  0.199299 -0.1558913 
 55592.00  0.045099  0.199900 -0.1562042 
 55593.00  0.044391  0.200657 -0.1565713 
 55594.00  0.043659  0.201528 -0.1570388 
 55595.00  0.042743  0.202245 -0.1576845 
 55596.00  0.041515  0.202650 -0.1584176 
 55597.00  0.040196  0.202932 -0.1592403 
 55598.00  0.039056  0.203431 -0.1599975 
 55599.00  0.038225  0.204375 -0.1607568 
 55600.00  0.037439  0.205777 -0.1614604 
 55601.00  0.036163  0.207312 -0.1620804 
 55602.00  0.034220  0.208622 -0.1626243 
 55603.00  0.032178  0.209617 -0.1630870 
 55604.00  0.030659  0.210559 -0.1634699 
 55605.00  0.029329  0.211559 -0.1638153 
 55606.00  0.027741  0.212375 -0.1641760 
 55607.00  0.026178  0.213182 -0.1646592 
 55608.00  0.024842  0.214519 -0.1653654 
 55609.00  0.023401  0.216276 -0.1663492 
 55610.00  0.021720  0.217844 -0.1676529 
 55611.00  0.020067  0.219004 -0.1691421 
 55612.00  0.018471  0.220004 -0.1707627 
 55613.00  0.016809  0.220752 -0.1723914 
 55614.00  0.015218  0.221334 -0.1738274 
 55615.00  0.013773  0.222043 -0.1749979 
 55616.00  0.012188  0.222968 -0.1758466 
 55617.00  0.010104  0.223923 -0.1764754 
 55618.00  0.007588  0.224780 -0.1769511 
 55619.00  0.004953  0.225737 -0.1773927 
 55620.00  0.002625  0.226957 -0.1778362 
 55621.00  0.000784  0.228257 -0.1784433 
 55622.00 -0.000706  0.229401 -0.1791925 
 55623.00 -0.001850  0.230576 -0.1800797 
 55624.00 -0.002654  0.231973 -0.1811560 
 55625.00 -0.003071  0.233599 -0.1823223 
 55626.00 -0.003523  0.235558 -0.1835329 
 55627.00 -0.004517  0.237473 -0.1847033 
 55628.00 -0.005822  0.239006 -0.1857495 
 55629.00 -0.006951  0.240563 -0.1867381 
 55630.00 -0.007874  0.242362 -0.1876230 
 55631.00 -0.008962  0.244339 -0.1883986 
 55632.00 -0.010321  0.246264 -0.1891211 
 55633.00 -0.011816  0.248091 -0.1896843 
 55634.00 -0.013526  0.249636 -0.1902920 
 55635.00 -0.015265  0.250691 -0.1910232 
 55636.00 -0.016826  0.251743 -0.1919951 
 55637.00 -0.018324  0.253077 -0.1932222 
 55638.00 -0.019610  0.254493 -0.1946523 
 55639.00 -0.020682  0.256028 -0.1962118 
 55640.00 -0.021685  0.257781 -0.1978045 
 55641.00 -0.022897  0.259812 -0.1993411 
 55642.00 -0.024409  0.261822 -0.2007220 
 55643.00 -0.025812  0.263561 -0.2018334 
 55644.00 -0.026815  0.265308 -0.2027574 
 55645.00 -0.027250  0.267112 -0.2035533 
 55646.00 -0.027609  0.268975 -0.2044324 
 55647.00 -0.028436  0.270844 -0.2053112 
 55648.00 -0.029429  0.272674 -0.2063335 
 55649.00 -0.030310  0.274314 -0.2075201 
 55650.00 -0.030988  0.275848 -0.2088485 
 55651.00 -0.031808  0.277492 -0.2102342 
 55652.00 -0.033090  0.279153 -0.2117101 
