wmask fmask
5981.204926245249 -1.0
5981.366516936437 -1.0
5982.096594263844 -1.0
5982.534770824977 -1.0
5982.651952418237 -1.0
5982.722257575201 -1.0
5983.1445583908735 -1.0
5983.549830770201 -1.0
5983.671970034511 -1.0
5983.782807327948 -1.0
5983.99947325718 -1.0
5984.246994916368 -1.0
5984.39735561661 -1.0
5984.468589524444 -1.0
5984.998526490083 -1.0
5985.208011343565 -1.0
5985.286853212201 -1.0
5985.678425262089 -1.0
5985.915203799996 -1.0
5986.266113747887 -1.0
5987.30095238564 -1.0
5988.002177439042 -1.0
5988.142513825133 -1.0
5990.264698018989 -1.0
5991.524720293409 -1.0
5992.153673713139 -1.0
5993.492794782333 -1.0
5994.690032878568 -1.0
5994.810382620288 -1.0
5995.043628101614 -1.0
5995.219715903316 -1.0
5995.3895153904805 -1.0
5995.681923013804 -1.0
5996.084240176847 -1.0
5996.629461035603 -1.0
5997.1588231446785 -1.0
5997.648119992488 -1.0
5997.785535159359 -1.0
5997.89063098917 -1.0
5999.511188607926 -1.0
5999.5875701341865 -1.0
5999.747429284598 -1.0
6000.537729447264 -1.0
6001.732978062894 -1.0
6002.195433101972 -1.0
6002.366154340112 -1.0
6002.4925954475175 -1.0
6002.767925645049 -1.0
6002.869820332067 -1.0
6002.974800192087 -1.0
6003.143883868958 -1.0
6003.250775216551 -1.0
6005.1652980222925 -1.0
6005.723780318111 -1.0
6005.811273864947 -1.0
6007.071625018979 -1.0
6008.439287404541 -1.0
6011.533444975949 -1.0
6012.000237844782 -1.0
6012.117101517582 -1.0
6012.332552762326 -1.0
6012.412226404475 -1.0
6013.677499225555 -1.0
6014.577465971849 -1.0
6014.732303464494 -1.0
6015.421756642003 -1.0
6016.359156350964 -1.0
6017.245958622386 -1.0
6017.527537138256 -1.0
6017.859139243891 -1.0
6018.995115715196 -1.0
6019.0897973331785 -1.0
6019.638328284038 -1.0
6019.818781908265 -1.0
6020.272166365314 -1.0
6020.497996824736 -1.0
6021.0358726307795 -1.0
6022.36550518035 -1.0
6022.639844634548 -1.0
6022.6972702396915 -1.0
6023.224553883409 -1.0
6023.3331677657125 -1.0
5906.319332013557 -1.0
5907.339870622235 -1.0
5910.03713804462 -1.0
5910.234541161318 -1.0
5911.2302044271155 -1.0
5913.2827215605885 -1.0
5913.364190734959 -1.0
5917.279287865109 -1.0
5918.113084484321 -1.0
5918.190115846943 -1.0
5920.376159182469 -1.0
5920.976915232035 -1.0
5921.845641487767 -1.0
5921.967368875145 -1.0
5922.802897023734 -1.0
5922.864784443052 -1.0
5923.919087976379 -1.0
5924.388765140898 -1.0
5924.871149900415 -1.0
5927.125277969333 -1.0
5927.696272985678 -1.0
5927.746234599704 -1.0
5929.933843479952 -1.0
5930.657239660696 -1.0
5930.9565354702245 -1.0
5931.063029937074 -1.0
5932.206314614641 -1.0
5932.3315830510965 -1.0
5932.426243688372 -1.0
5932.663727058631 -1.0
5933.320653045684 -1.0
5933.403376881085 -1.0
5933.682408118807 -1.0
5933.841658449986 -1.0
5934.409372338914 -1.0
5934.463249903138 -1.0
5935.17255685333 -1.0
5935.2705765901155 -1.0
5936.318873710442 -1.0
5936.385996725506 -1.0
5937.16199080514 -1.0
5939.813841258844 -1.0
5939.897888738666 -1.0
5940.565471862077 -1.0
5940.8547263571 -1.0
5940.96507378976 -1.0
5941.12716935659 -1.0
5941.342445673677 -1.0
5941.56205582944 -1.0
5943.743448323897 -1.0
5943.889739124892 -1.0
5945.183723396827 -1.0
5945.3240477961945 -1.0
5945.476445960297 -1.0
5945.582321590336 -1.0
5946.235633531367 -1.0
5946.837046378443 -1.0
5949.369459793226 -1.0
5950.141629880458 -1.0
5950.227744804809 -1.0
5950.276174827329 -1.0
5950.4260616631 -1.0
5950.634661765784 -1.0
5950.772141926011 -1.0
5950.899615767546 -1.0
5952.141594959765 -1.0
5952.289536316389 -1.0
5952.342983994174 -1.0
5953.248411368775 -1.0
5953.459339846533 -1.0
5953.581879009832 -1.0
5953.830187470772 -1.0
5954.584238407595 -1.0
5954.660805889738 -1.0
5954.758498710889 -1.0
5954.880568999563 -1.0
5955.017693254179 -1.0
5955.384987829563 -1.0
5955.561212606197 -1.0
5956.257179105921 -1.0
5956.51465610881 -1.0
5956.692853356541 -1.0
5956.803671660064 -1.0
5957.46824557078 -1.0
5957.588288402207 -1.0
5958.737698386927 -1.0
5958.809375179131 -1.0
5959.676155900381 -1.0
5959.735141093561 -1.0
5845.3077550445805 -1.0
5845.919466239692 -1.0
5847.4260498017575 -1.0
5847.95702661406 -1.0
5849.218455820045 -1.0
5849.767378824856 -1.0
5850.258811224524 -1.0
5850.376455720522 -1.0
5850.745716835991 -1.0
5850.804039217803 -1.0
5851.2172755568 -1.0
5855.022539526756 -1.0
5855.3400135076945 -1.0
5855.498708009477 -1.0
5855.911055583024 -1.0
5856.111899796945 -1.0
5856.2296732571795 -1.0
5856.385376559753 -1.0
5856.468874199023 -1.0
5856.678122162212 -1.0
5857.226793227184 -1.0
5857.448630818554 -1.0
5858.113952643278 -1.0
5858.753444384635 -1.0
5859.061628851249 -1.0
5859.668959204558 -1.0
5860.310730333709 -1.0
5860.78780856831 -1.0
5861.189611961806 -1.0
5861.294586848554 -1.0
5861.918933642272 -1.0
5862.002888158366 -1.0
5862.120738596752 -1.0
5862.319376399356 -1.0
5863.131611873004 -1.0
5863.719039552132 -1.0
5864.390409749598 -1.0
5865.717834243996 -1.0
5866.091547157112 -1.0
5866.179957479238 -1.0
5866.812111176708 -1.0
5867.836013954979 -1.0
5868.043801305127 -1.0
5868.374298790744 -1.0
5869.851106267369 -1.0
5869.920932566167 -1.0
5870.052618297462 -1.0
5870.268355517619 -1.0
5870.462303573391 -1.0
5870.5524524292105 -1.0
5871.182327732005 -1.0
5872.459760599671 -1.0
5872.6023194182435 -1.0
5873.0810921886105 -1.0
5873.771114379368 -1.0
5873.935687301536 -1.0
5874.037801951979 -1.0
5874.350545189262 -1.0
5874.711149607565 -1.0
5874.819864490109 -1.0
5874.9862069380315 -1.0
5875.06482988016 -1.0
5875.499938343258 -1.0
5875.568242049162 -1.0
5877.163766710139 -1.0
5877.286562820728 -1.0
5877.418964358594 -1.0
5877.551513856799 -1.0
5877.678348885526 -1.0
5877.784484458339 -1.0
5878.276340720059 -1.0
5878.926468589819 -1.0
5879.048059022957 -1.0
5879.125722221581 -1.0
5880.534049012313 -1.0
5881.045778948606 -1.0
5881.907479146483 -1.0
5881.978865026071 -1.0
5882.62434913542 -1.0
5884.033198777452 -1.0
5884.466692666154 -1.0
5884.542255426642 -1.0
5884.831031077891 -1.0
5885.701017050681 -1.0
5886.444461916668 -1.0
5886.531148697281 -1.0
5886.732188847859 -1.0
5886.839738040339 -1.0
5887.374978673507 -1.0
5887.530996883169 -1.0
5890.479651061873 -1.0
5890.564394362457 -1.0
5890.725933092515 -1.0
5891.450709952428 -1.0
5892.159797014152 -1.0
5892.431977106908 -1.0
5892.522110963266 -1.0
5893.029187135398 -1.0
5893.192988258745 -1.0
5893.696072499589 -1.0
5894.700023573926 -1.0
5895.281323861783 -1.0
5895.923947722291 -1.0
5896.515009394115 -1.0
5896.611203626429 -1.0
5896.7876833525115 -1.0
5897.122706609127 -1.0
5899.041455626028 -1.0
5785.865744274844 -1.0
5786.55523871571 -1.0
5786.66454045849 -1.0
5788.535301701158 -1.0
5788.571707956024 -1.0
5790.402040014208 -1.0
5790.604777745153 -1.0
5790.711854082812 -1.0
5792.995969662589 -1.0
5796.068854086704 -1.0
5797.3197052432215 -1.0
5798.47869598751 -1.0
5799.740863109214 -1.0
5801.5662014665095 -1.0
5802.081516515666 -1.0
5802.847866361419 -1.0
5802.930241309324 -1.0
5803.214655170526 -1.0
5805.700575672748 -1.0
5806.198426393369 -1.0
5806.279833599843 -1.0
5806.587200314574 -1.0
5807.605984574188 -1.0
5807.681635321529 -1.0
5808.075570859843 -1.0
5808.656417359135 -1.0
5808.980129696559 -1.0
5809.4140275353975 -1.0
5809.572657067732 -1.0
5809.992188752161 -1.0
5811.844176940448 -1.0
5813.933917470487 -1.0
5814.094674431946 -1.0
5814.366345698847 -1.0
5815.421576186343 -1.0
5816.181790656001 -1.0
5816.291010414779 -1.0
5816.929437489335 -1.0
5816.995527795001 -1.0
5817.224854397409 -1.0
5817.316677813507 -1.0
5817.7339890864805 -1.0
5817.853070204754 -1.0
5817.99894414972 -1.0
5818.448955667262 -1.0
5818.624019796905 -1.0
5818.800568529012 -1.0
5819.019403939509 -1.0
5819.126320314415 -1.0
5819.2993729823775 -1.0
5819.354088333221 -1.0
5819.6025328161295 -1.0
5819.8991144109405 -1.0
5820.076162009074 -1.0
5820.1688311982525 -1.0
5820.29765770681 -1.0
5820.377015459898 -1.0
5820.815926947381 -1.0
5821.680097576546 -1.0
5821.786606060144 -1.0
5822.047242277754 -1.0
5822.13039701399 -1.0
5822.521682251516 -1.0
5822.792863645407 -1.0
5824.886656048934 -1.0
5825.002602005081 -1.0
5825.142353587381 -1.0
5825.3340132715175 -1.0
5825.470466736787 -1.0
5825.672062760403 -1.0
5826.272991864029 -1.0
5826.349350419283 -1.0
5826.684599657305 -1.0
5826.769957802884 -1.0
5827.349973504849 -1.0
5828.07557822479 -1.0
5828.402161782003 -1.0
5828.866906346258 -1.0
5829.1106710778895 -1.0
5829.8019129962595 -1.0
5829.859869478238 -1.0
5830.040746047955 -1.0
5830.143966410345 -1.0
5830.8273064431905 -1.0
5831.452106149717 -1.0
5831.676644028322 -1.0
5831.751293040571 -1.0
5831.9189001626555 -1.0
5832.3703482841765 -1.0
5834.264225181027 -1.0
5834.826017754597 -1.0
5834.927513577861 -1.0
5835.167213395259 -1.0
5835.278552582772 -1.0
5835.492938178237 -1.0
5836.554250996681 -1.0
5836.678339770019 -1.0
5837.291880484731 -1.0
5837.527940275785 -1.0
5837.677991097123 -1.0
5838.063914759307 -1.0
5838.311845371403 -1.0
5838.452754640349 -1.0
5838.545196887215 -1.0
5729.114451015686 -1.0
5729.982705699958 -1.0
5730.799116254659 -1.0
5730.875644778014 -1.0
5731.276367556914 -1.0
5731.470571593773 -1.0
5731.602362330507 -1.0
5732.041284887694 -1.0
5732.214403566108 -1.0
5732.320367213252 -1.0
5732.975250984515 -1.0
5733.45271722727 -1.0
5733.644601883927 -1.0
5733.886493160012 -1.0
5733.951659723089 -1.0
5734.164886668895 -1.0
5735.301480543362 -1.0
5736.029343783146 -1.0
5737.398517419613 -1.0
5737.894839612819 -1.0
5738.30434103733 -1.0
5738.389795171244 -1.0
5738.819751122064 -1.0
5738.964318438137 -1.0
5739.520109716806 -1.0
5741.170958971076 -1.0
5741.829217828143 -1.0
5742.655845630339 -1.0
5743.06185498559 -1.0
5743.158931008801 -1.0
5743.279239815077 -1.0
5743.586070709329 -1.0
5744.6883757389305 -1.0
5745.230087779102 -1.0
5745.674814771641 -1.0
5746.471450593612 -1.0
5747.192940523422 -1.0
5747.385203073935 -1.0
5747.5215505872775 -1.0
5748.74114422189 -1.0
5750.269737163767 -1.0
5751.433568714414 -1.0
5751.590917606569 -1.0
5751.630910904029 -1.0
5751.908404644308 -1.0
5753.026848337641 -1.0
5753.546989141978 -1.0
5754.441225832757 -1.0
5754.552838963544 -1.0
5754.735403106812 -1.0
5754.841760644009 -1.0
5755.0632493703815 -1.0
5755.633882660126 -1.0
5755.7170354071195 -1.0
5756.901908314736 -1.0
5757.103526358013 -1.0
5757.326453698441 -1.0
5757.455630128342 -1.0
5757.558114701476 -1.0
5757.654953785433 -1.0
5758.468424084094 -1.0
5758.553921203238 -1.0
5758.845344212111 -1.0
5758.923025422907 -1.0
5759.187971517399 -1.0
5761.678688939201 -1.0
5761.771295155239 -1.0
5762.08510617069 -1.0
5762.164095031046 -1.0
5762.595688524267 -1.0
5762.796498781569 -1.0
5762.9664552961785 -1.0
5763.528377908678 -1.0
5764.222057258266 -1.0
5764.332149793958 -1.0
5764.444583703001 -1.0
5765.459479083026 -1.0
5765.699794766222 -1.0
5768.180995704547 -1.0
5768.6331936783035 -1.0
5769.660402754695 -1.0
5769.719795858583 -1.0
5769.98594062689 -1.0
5770.098890396673 -1.0
5770.142289781125 -1.0
5770.794337264654 -1.0
5770.866992818795 -1.0
5771.136718628083 -1.0
5771.7597198845115 -1.0
5771.9638332543 -1.0
5772.114441944373 -1.0
5772.321393554379 -1.0
5772.558791015543 -1.0
5773.945292919678 -1.0
5774.003274400912 -1.0
5774.714019169308 -1.0
5774.982454322104 -1.0
5775.075437434957 -1.0
5775.307913212203 -1.0
5775.506207138233 -1.0
5775.616143713341 -1.0
5776.167249207786 -1.0
5776.3788105824 -1.0
5777.099214762243 -1.0
5777.40014521626 -1.0
5777.849262006931 -1.0
5777.952451387499 -1.0
5779.146919677439 -1.0
5779.265827850462 -1.0
5779.4088205769785 -1.0
5779.749923277152 -1.0
5670.673224562169 -1.0
5670.81220639124 -1.0
5671.0707112535665 -1.0
5671.2385713589565 -1.0
5671.496756306627 -1.0
5672.978696954656 -1.0
5673.836015658765 -1.0
5674.463667787885 -1.0
5678.531947673079 -1.0
5678.916977690058 -1.0
5679.004513277091 -1.0
5679.420197094775 -1.0
5680.210328758523 -1.0
5680.376380344605 -1.0
5680.6831742861 -1.0
5681.8993499924545 -1.0
5682.845500921014 -1.0
5683.487074315357 -1.0
5683.730556189524 -1.0
5683.952933708519 -1.0
5685.192500150485 -1.0
5685.735715850722 -1.0
5685.825336878763 -1.0
5686.875917866702 -1.0
5687.348371492905 -1.0
5688.926915254488 -1.0
5689.09726068917 -1.0
5689.16836466971 -1.0
5689.3799020859315 -1.0
5689.629388351169 -1.0
5690.472871727976 -1.0
5690.6929448604305 -1.0
5692.1598554728635 -1.0
5692.849638959506 -1.0
5692.939570903129 -1.0
5693.570930017047 -1.0
5694.061467799583 -1.0
5694.434467023032 -1.0
5695.133135129972 -1.0
5696.193059599353 -1.0
5696.3903388267645 -1.0
5697.086906492911 -1.0
5698.294531447516 -1.0
5698.545008443377 -1.0
5698.6204302675515 -1.0
5699.375884178125 -1.0
5700.8680410120305 -1.0
5702.031938655369 -1.0
5702.6513869444025 -1.0
5703.271421075967 -1.0
5703.942250618156 -1.0
5704.032936358178 -1.0
5704.125214672144 -1.0
5704.376590424728 -1.0
5704.564557140258 -1.0
5705.214580246884 -1.0
5705.362913564825 -1.0
5705.480108212937 -1.0
5705.636895269255 -1.0
5707.966845955091 -1.0
5708.03921259522 -1.0
5708.636658763165 -1.0
5708.680601007469 -1.0
5709.507097897304 -1.0
5710.126641151937 -1.0
5710.2656889526115 -1.0
5711.086276420859 -1.0
5711.458997706309 -1.0
5711.9964509203655 -1.0
5712.251341728717 -1.0
5712.400758754705 -1.0
5712.505258797452 -1.0
5712.589443275274 -1.0
5712.722247745587 -1.0
5712.995416663556 -1.0
5713.0974623628035 -1.0
5713.164231499742 -1.0
5713.875039333421 -1.0
5713.977926807291 -1.0
5714.771190579769 -1.0
5714.893230929335 -1.0
5714.984800430993 -1.0
5715.082842201053 -1.0
5715.526971379206 -1.0
5715.723852705662 -1.0
5715.9465471260055 -1.0
5716.034976467597 -1.0
5716.104082978811 -1.0
5716.746722046447 -1.0
5716.81366713584 -1.0
5717.170728606829 -1.0
5717.5238011447855 -1.0
5718.411397673592 -1.0
5718.532582251257 -1.0
5718.616951678618 -1.0
5718.860148612356 -1.0
5719.097229182392 -1.0
5720.951639038668 -1.0
5721.047640353524 -1.0
5721.423800711678 -1.0
5721.721535052551 -1.0
5721.79592614911 -1.0
5563.6370589514545 -1.0
5564.20134515553 -1.0
5565.009734126108 -1.0
5565.105586510952 -1.0
5566.160247666818 -1.0
5566.229757091269 -1.0
5567.283648450351 -1.0
5567.392469369021 -1.0
5567.926778579722 -1.0
5568.003430095248 -1.0
5568.537669323965 -1.0
5568.589000606045 -1.0
5569.2565662034085 -1.0
5569.485100128961 -1.0
5569.618525471715 -1.0
5573.871772793292 -1.0
5575.16154709418 -1.0
5575.3261371063645 -1.0
5575.438058194648 -1.0
5575.528990892212 -1.0
5575.608705587856 -1.0
5577.110274279749 -1.0
5577.240861378916 -1.0
5580.077032372344 -1.0
5580.212056284885 -1.0
5580.392489061069 -1.0
5580.754983177967 -1.0
5581.064707398354 -1.0
5581.128522342588 -1.0
5581.282529181274 -1.0
5581.370238739173 -1.0
5581.871935650509 -1.0
5581.977568417946 -1.0
5582.366885364656 -1.0
5582.6322304453215 -1.0
5582.67844509342 -1.0
5582.866758762324 -1.0
5583.074268300612 -1.0
5583.762404379719 -1.0
5584.166670329476 -1.0
5584.436040333376 -1.0
5584.594532972049 -1.0
5585.852004877749 -1.0
5585.98643394765 -1.0
5587.558121865315 -1.0
5587.734919610312 -1.0
5587.85580629934 -1.0
5588.868515618014 -1.0
5588.99757212308 -1.0
5589.327709881882 -1.0
5589.41074968647 -1.0
5589.549301653379 -1.0
5589.671177077673 -1.0
5589.912132673301 -1.0
5590.112300170981 -1.0
5590.215443601971 -1.0
5590.592791741126 -1.0
5592.205683630218 -1.0
5592.318510472456 -1.0
5593.612389626458 -1.0
5594.1637532492705 -1.0
5594.246247198928 -1.0
5594.461261726239 -1.0
5595.762093016182 -1.0
5595.846710397974 -1.0
5595.956382082733 -1.0
5596.837229631291 -1.0
5597.476669707305 -1.0
5598.478685864088 -1.0
5598.560581972816 -1.0
5600.361551560394 -1.0
5601.121785342297 -1.0
5603.935385228511 -1.0
5607.763617863269 -1.0
5608.951222386045 -1.0
5506.9194882884685 -1.0
5508.55850748629 -1.0
5508.635547907701 -1.0
5509.10232522459 -1.0
5510.683428884922 -1.0
5510.982514993325 -1.0
5511.060049282408 -1.0
5511.730691140367 -1.0
5512.701271876832 -1.0
5512.979230627538 -1.0
5513.089332216776 -1.0
5513.302551260809 -1.0
5513.376449520772 -1.0
5514.106650465556 -1.0
5514.375870549742 -1.0
5514.873030744673 -1.0
5516.50123580286 -1.0
5516.586316075239 -1.0
5517.006642792506 -1.0
5517.617569593695 -1.0
5517.79486923093 -1.0
5517.870643988894 -1.0
5518.151809879733 -1.0
5518.257485650026 -1.0
5518.583241629017 -1.0
5518.72631940778 -1.0
5518.810765849066 -1.0
5518.9891501960765 -1.0
5519.234769582033 -1.0
5519.344404294494 -1.0
5519.990376730529 -1.0
5520.2338456904145 -1.0
5520.341544919683 -1.0
5520.685399062449 -1.0
5520.748547193021 -1.0
5520.95499204317 -1.0
5521.4519732788 -1.0
5521.753004860478 -1.0
5522.107349199801 -1.0
5522.2009232021 -1.0
5522.277423765443 -1.0
5522.364635467358 -1.0
5522.434353842499 -1.0
5522.610917674447 -1.0
5523.167170074252 -1.0
5523.273199748851 -1.0
5523.4391104264305 -1.0
5523.540576320165 -1.0
5524.219144042554 -1.0
5524.582443987506 -1.0
5524.634149174517 -1.0
5525.156779554017 -1.0
5525.881761874294 -1.0
5526.094981912141 -1.0
5526.241088879321 -1.0
5526.311301121936 -1.0
5526.43048328209 -1.0
5526.529516824978 -1.0
5527.294466465646 -1.0
5527.48177542512 -1.0
5527.877037828546 -1.0
5528.003257108283 -1.0
5528.22663643103 -1.0
5528.307469835829 -1.0
5528.728102460695 -1.0
5529.097344814539 -1.0
5529.471473862561 -1.0
5529.781002169033 -1.0
5530.075448504607 -1.0
5530.69676451291 -1.0
5532.333454248494 -1.0
5532.680154621929 -1.0
5532.782910169086 -1.0
5532.882977434441 -1.0
5533.467217344539 -1.0
5533.608650558073 -1.0
5534.490348995267 -1.0
5534.87405947906 -1.0
5534.998515228061 -1.0
5535.695791935143 -1.0
5535.970832451689 -1.0
5536.333067671899 -1.0
5536.429820821937 -1.0
5536.9814374437265 -1.0
5537.131525343868 -1.0
5537.2932051468815 -1.0
5537.555805986078 -1.0
5537.841389684624 -1.0
5538.132163996178 -1.0
5538.500636548222 -1.0
5538.6087236696085 -1.0
5539.261724201023 -1.0
5539.910563843234 -1.0
5540.509028943778 -1.0
5540.860838945911 -1.0
5541.045552593348 -1.0
5541.146695569513 -1.0
5541.293608316667 -1.0
5541.582593104203 -1.0
5541.935754744389 -1.0
5542.473353105169 -1.0
5542.890565631036 -1.0
5543.3732266693905 -1.0
5543.474041732667 -1.0
5543.904394746628 -1.0
5545.050373550574 -1.0
5545.806420539537 -1.0
5546.120654577803 -1.0
5546.44269053122 -1.0
5546.493326001627 -1.0
5546.626302470822 -1.0
5547.1346316468625 -1.0
5548.17593741151 -1.0
5549.954402203013 -1.0
5550.032867236882 -1.0
5550.6814629293385 -1.0
5551.191406669562 -1.0
5551.371163637378 -1.0
5552.503547055878 -1.0
5552.622309321537 -1.0
5553.346953689411 -1.0
5553.414536630526 -1.0
5554.023165997801 -1.0
5554.144311626212 -1.0
5554.501572161653 -1.0
5554.551040942945 -1.0
5453.080119143978 -1.0
5453.19336490839 -1.0
5453.299888467543 -1.0
5454.305748910448 -1.0
5454.915202189939 -1.0
5455.608993950523 -1.0
5455.997846128189 -1.0
5457.415364652219 -1.0
5457.797819536386 -1.0
5458.094575302075 -1.0
5458.263292254265 -1.0
5458.410533940348 -1.0
5458.474346902102 -1.0
5458.620640841166 -1.0
5458.809175501756 -1.0
5458.969120795741 -1.0
5459.652220404846 -1.0
5460.348457505097 -1.0
5460.456137753687 -1.0
5460.752222696714 -1.0
5460.848513986152 -1.0
5461.020575044389 -1.0
5461.15665870885 -1.0
5461.2393186378995 -1.0
5461.306498700201 -1.0
5461.399278927006 -1.0
5461.7368088031835 -1.0
5461.901061945874 -1.0
5462.047263908367 -1.0
5462.3374614223485 -1.0
5462.457450383883 -1.0
5462.612709927709 -1.0
5463.318262535954 -1.0
5463.767514579212 -1.0
5464.2049947652895 -1.0
5464.786911383958 -1.0
5464.862626166806 -1.0
5464.998803805 -1.0
5466.010292718491 -1.0
5466.805765310781 -1.0
5467.598986502828 -1.0
5467.922479122594 -1.0
5468.420848045766 -1.0
5468.740222764526 -1.0
5469.097707306713 -1.0
5469.193540716613 -1.0
5469.57027511819 -1.0
5469.672207899286 -1.0
5470.146149343355 -1.0
5470.24227467508 -1.0
5470.324162808536 -1.0
5470.758669782123 -1.0
5472.069270809727 -1.0
5472.535771238264 -1.0
5472.640658229806 -1.0
5472.702729654576 -1.0
5473.851013021408 -1.0
5473.965255514372 -1.0
5474.055831327206 -1.0
5474.124803908909 -1.0
5474.864202460758 -1.0
5475.09672136892 -1.0
5475.7583536859975 -1.0
5476.485289563226 -1.0
5476.5691451701405 -1.0
5476.953412553871 -1.0
5477.054130657659 -1.0
5477.553516299155 -1.0
5478.131562933923 -1.0
5478.744504249382 -1.0
5479.074221198897 -1.0
5479.460089153054 -1.0
5479.683957369007 -1.0
5480.406952292321 -1.0
5480.777199416922 -1.0
5480.890726099281 -1.0
5481.480020725932 -1.0
5481.830944010181 -1.0
5482.404933722878 -1.0
5482.501599907537 -1.0
5482.911199521034 -1.0
5483.144359253894 -1.0
5483.350614171797 -1.0
5483.879932812405 -1.0
5484.299720703762 -1.0
5484.471822742042 -1.0
5484.560739995697 -1.0
5484.626356472072 -1.0
5484.986918179812 -1.0
5485.4358202948015 -1.0
5486.03567809446 -1.0
5486.102699195497 -1.0
5486.1809542963165 -1.0
5486.502641384888 -1.0
5487.50885665832 -1.0
5487.841493821525 -1.0
5487.973708511123 -1.0
5488.207481077699 -1.0
5488.629165458536 -1.0
5488.708729209416 -1.0
5488.799598940787 -1.0
5488.925592291643 -1.0
5489.0886997303605 -1.0
5490.118901591851 -1.0
5490.682189152284 -1.0
5491.53229111067 -1.0
5492.079573943854 -1.0
5492.643860235107 -1.0
5493.492384611154 -1.0
5493.593876504586 -1.0
5493.969724122583 -1.0
5494.331317547321 -1.0
5494.565126101004 -1.0
5494.624985113653 -1.0
5497.127585703411 -1.0
5497.240514541344 -1.0
5500.243641428467 -1.0
5500.333492429627 -1.0
5500.441524574653 -1.0
5401.5365857560555 -1.0
5401.732663428301 -1.0
5401.886809290934 -1.0
5402.604966633406 -1.0
5403.199198047579 -1.0
5404.704022443075 -1.0
5405.208183892304 -1.0
5405.659636408007 -1.0
5405.777675905378 -1.0
5406.3359009246715 -1.0
5406.754551193602 -1.0
5408.749234838801 -1.0
5408.865976681656 -1.0
5409.935239305442 -1.0
5411.311139086729 -1.0
5411.412256099083 -1.0
5412.446296117385 -1.0
5412.674658168012 -1.0
5412.808981317374 -1.0
5412.947323394049 -1.0
5413.047046777977 -1.0
5413.138655327726 -1.0
5413.24966669885 -1.0
5413.380944660795 -1.0
5413.807339855748 -1.0
5413.918282245113 -1.0
5414.064959096868 -1.0
5414.524033568966 -1.0
5414.6106924394835 -1.0
5415.562141494069 -1.0
5416.618395573334 -1.0
5416.725812902841 -1.0
5419.01529081763 -1.0
5420.224525055684 -1.0
5421.275091641671 -1.0
5421.3513082980535 -1.0
5421.836107895888 -1.0
5421.960214769333 -1.0
5422.098812774769 -1.0
5422.721877465863 -1.0
5422.845227541061 -1.0
5422.914708994945 -1.0
5423.322557131141 -1.0
5423.448084624964 -1.0
5423.503366868852 -1.0
5424.007329349238 -1.0
5424.729331628582 -1.0
5424.801278424099 -1.0
5425.677750469801 -1.0
5426.170364976775 -1.0
5426.260867818895 -1.0
5426.406598918923 -1.0
5427.476434346478 -1.0
5427.619943039331 -1.0
5427.7682594488 -1.0
5427.835037623488 -1.0
5427.905555799838 -1.0
5428.057715183389 -1.0
5428.718093905515 -1.0
5429.104862663121 -1.0
5429.48993687272 -1.0
5429.697717408349 -1.0
5429.755361021102 -1.0
5430.5597373020455 -1.0
5430.59828601187 -1.0
5431.605583123235 -1.0
5432.94516053185 -1.0
5433.131103895167 -1.0
5433.291597052229 -1.0
5433.7003179457315 -1.0
5434.151602476588 -1.0
5435.123614998978 -1.0
5435.725003457949 -1.0
5435.893259541733 -1.0
5436.500172524857 -1.0
5436.721267502813 -1.0
5437.2290249548405 -1.0
5437.3882734426725 -1.0
5437.948783811201 -1.0
5438.137813348516 -1.0
5438.248761730075 -1.0
5438.669752343446 -1.0
5439.003846154288 -1.0
5439.673097491241 -1.0
5439.853185414872 -1.0
5439.989325070908 -1.0
5440.37453923356 -1.0
5440.601068758743 -1.0
5440.807321696907 -1.0
5441.043350685855 -1.0
5441.214932879647 -1.0
5441.589611853747 -1.0
5442.247751153295 -1.0
5442.386768040464 -1.0
5443.119730363458 -1.0
5443.23358296842 -1.0
5443.586895644944 -1.0
5443.690274046079 -1.0
5443.828278203159 -1.0
5443.921600288971 -1.0
5444.667317204291 -1.0
5444.80443559754 -1.0
5444.941091114321 -1.0
5445.176806184859 -1.0
5445.302409652124 -1.0
5446.022686357 -1.0
5446.322063430769 -1.0
5446.42495995991 -1.0
5447.1543662255635 -1.0
5447.314991342267 -1.0
5447.5730304515 -1.0
5351.679819216735 -1.0
5351.836427440817 -1.0
5353.161691918437 -1.0
5353.4735397305185 -1.0
5354.601320883845 -1.0
5355.636041859198 -1.0
5356.135880520115 -1.0
5356.211963223918 -1.0
5358.379923882198 -1.0
5358.707334538653 -1.0
5359.066831635093 -1.0
5359.227535763721 -1.0
5359.429655843642 -1.0
5360.693797603159 -1.0
5361.15518951472 -1.0
5361.408671891405 -1.0
5361.783341937704 -1.0
5361.921511077141 -1.0
5362.068603835897 -1.0
5362.1499861248 -1.0
5362.575161696558 -1.0
5363.09702547327 -1.0
5363.530270891171 -1.0
5363.612777879738 -1.0
5364.362152958715 -1.0
5364.4444060148635 -1.0
5364.623433253089 -1.0
5364.686862331146 -1.0
5364.857687757394 -1.0
5365.473164556512 -1.0
5365.529607498253 -1.0
5365.6574793836335 -1.0
5366.708123083558 -1.0
5368.468834339438 -1.0
5368.651054724029 -1.0
5368.827603621667 -1.0
5369.281492526039 -1.0
5369.4468494094035 -1.0
5369.889759242295 -1.0
5369.96810933866 -1.0
5370.015648655265 -1.0
